filename,primary_label
synthetic_train_audio/yecmac/b0797700358d498395e1f67526faf5a5.wav,yecmac
synthetic_train_audio/yecmac/e5b7e9cad0814f1c8db0b7dcda793775.wav,yecmac
synthetic_train_audio/yecmac/f31530beb2eb4d26ab1c7aa63a8632c6.wav,yecmac
synthetic_train_audio/yecmac/19fc101f212e417295136c7932b3ddca.wav,yecmac
synthetic_train_audio/yecmac/a1cc4e557403407dba6c613bf19986df.wav,yecmac
synthetic_train_audio/yecmac/cbe94b6abf9a4e2185bca70d177509da.wav,yecmac
synthetic_train_audio/yecmac/d0db4d78e9af4f2bb747cbe455150fe4.wav,yecmac
synthetic_train_audio/yecmac/bed7844573ed4483af1ca5c1c4811f71.wav,yecmac
synthetic_train_audio/yecmac/c8b6b90869804b46a3fd429a902c0487.wav,yecmac
synthetic_train_audio/yecmac/9a0595043f0442a695fbb1d6d1caec2f.wav,yecmac
synthetic_train_audio/yecmac/356e3329c896405a97d3ea953a80f0b7.wav,yecmac
synthetic_train_audio/yecmac/46245ba109384663bedc9b2ad7f75d0e.wav,yecmac
synthetic_train_audio/yecmac/7dd2d19b2d694419a9c6b8e3a64cc181.wav,yecmac
